,verse ref,verse id,family 1,family 2,ms 1,ms 2,transription 1,transription 2,normalized transription 1,normalized transription 2,length 1,length 2,length min,length max,length average,levenshtein,damerau_levenshtein,ratcliff_obershelp,jaro,nw_matches,nw_mismatches,nw_gaps,nw_gap_extensions
1132,Luke 8:14,25328,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),فاما الذي سقط فى الشوك هم هولاى الذين اذا سمعوا الكلمه وهم فى هموم وغنا ولذات الدنيا ذاهبين يختنقوا ولا يثمروا ثمرتهم ⦿,فاما الذي سقط في الشوك هم هولاي الذين اذا سمعوا الكلمة. وهم في هموم وغنا ولذات الدنيا ذاهبين يختنقوا ولا يثمروا ثمرتهم.,فاما الذا سقط فا الشوك هم هولاا الذين اذا سمعوا الكلمه وهم فا هموم وغنا ولذات الدنيا ذاهبين يختنقوا ولا يثمروا ثمرتهم,فاما الذا سقط فا الشوك هم هولاا الذين اذا سمعوا الكلمه وهم فا هموم وغنا ولذات الدنيا ذاهبين يختنقوا ولا يثمروا ثمرتهم,117,117,117,117,117.0,100.0,100.0,100.0,100.0,117,0,0,0
1133,Luke 8:15,25329,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),فاما الذى فى الارض الصالحه هم هولاى الذين يسمعون الكلمه بقلب صالح طيب فيحفضوها ويثمروا بالصبر,فاما الذي في الارض الصالحة. هم هولاي الذين يسمعوا. بقلب طيب صالح الكلمة فيحفظونها ويثمروا بالصبر.,فاما الذا فا الارض الصالحه هم هولاا الذين يسمعون الكلمه بقلب صالح طيب فيحفضوها ويثمروا بالصبر,فاما الذا فا الارض الصالحه هم هولاا الذين يسمعوا بقلب طيب صالح الكلمه فيحفظونها ويثمروا بالصبر,93,94,93,94,93.5,81.91489361702128,81.91489361702128,82.35294117647058,92.77293691292078,82,4,5,10
1134,John 6:30,26356,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),فقالوا له اى علامه تصنع انت حتى نرا ونومن ماذا تصنع ⦿,"<pb n=""109a"" facs=""SinaiArabicNewFindsParchment7.pdf-219.jpg""/>فقالوا له اي علامه حتي نري ونومن. ماذا تصنع",فقالوا له اا علامه تصنع انت حتا نرا ونومن ماذا تصنع,فقالوا له اا علامه حتا نرا ونومن ماذا تصنع,51,42,42,51,46.5,82.35294117647058,82.35294117647058,90.32258064516128,85.3874883286648,42,0,1,8
1135,John 6:31,26357,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),ان ابانا قد اكلوا المن فى البريه كما هو مكتوب انه اعطاهم خبز من السما ياكلوا ⦿,ان ابانا قد اكلوا المن فى البريه كما هو مكتوب. انه اعطاهم خبز من السما ياكلوا,ان ابانا قد اكلوا المن فا البريه كما هو مكتوب انه اعطاهم خبز من السما ياكلوا,ان ابانا قد اكلوا المن فا البريه كما هو مكتوب انه اعطاهم خبز من السما ياكلوا,76,76,76,76,76.0,100.0,100.0,100.0,100.0,76,0,0,0
1136,John 6:33,26359,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),لان خبز الله هو الذى ينزل من السما ويعطى حياه للعالم,لان خبز الله هو الذي ينزل من السما. ويعطي حياه للعالم.,لان خبز الله هو الذا ينزل من السما ويعطا حياه للعالم,لان خبز الله هو الذا ينزل من السما ويعطا حياه للعالم,52,52,52,52,52.0,100.0,100.0,100.0,100.0,52,0,0,0
1137,John 6:32,26358,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),فقال لهم يسوع امين امين اقول لكم انه ليس موسى اعطاكم الخبز من السما ولاكن ابى يعطيكم خبز الحق من السما,فقال لهم يسوع امين امين اقول لكم انه ليس موسي اعطاكم الخبز من السما. ولكن ابي يعطيكم خبز الحق من السما.,فقال لهم يسوع امين امين اقول لكم انه ليس موسا اعطاكم الخبز من السما ولاكن ابا يعطيكم خبز الحق من السما,فقال لهم يسوع امين امين اقول لكم انه ليس موسا اعطاكم الخبز من السما ولكن ابا يعطيكم خبز الحق من السما,102,101,101,102,101.5,99.01960784313727,99.01960784313727,99.50738916256158,94.55769106322397,101,0,1,0
1138,John 18:19,26873,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),وان راس الكهنه سال ليسوع عن تلاميذه وعن تعليمه ⦿,وان راس الكهنه سال ليسوع عن تلاميذه وعن تعليمه.,وان راس الكهنه سال ليسوع عن تلاميذه وعن تعليمه,وان راس الكهنه سال ليسوع عن تلاميذه وعن تعليمه,46,46,46,46,46.0,100.0,100.0,100.0,100.0,46,0,0,0
1139,John 18:20,26874,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),اجابه يسوع انا كلمت العالم علانيه وانا في كل حين مع الجماعه والهيكل حيث تجتمع اليهود كلهم وفى خفيه شى لم اتكلم,اجابه يسوع انا قد كلمت العالم علانيه. وانا فى كل حين فى الجماعه والهيكل حيث كانت تجتمع اليهود كلهم. وفى خفيه شي لم اتكلم,اجابه يسوع انا كلمت العالم علانيه وانا فا كل حين مع الجماعه والهيكل حيث تجتمع اليهود كلهم وفا خفيه شا لم اتكلم,اجابه يسوع انا قد كلمت العالم علانيه وانا فا كل حين فا الجماعه والهيكل حيث كانت تجتمع اليهود كلهم وفا خفيه شا لم اتكلم,110,118,110,118,114.0,91.52542372881356,91.52542372881356,94.73684210526315,82.2172287850254,108,2,2,6
1140,John 18:21,26875,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),لم تسالنى سل الذين سمعوا اى شى كلمتهم وهولا يعلموا ما قلت انا ⦿,لم تسالني. سل الذين سمعوا اي شي كلمتهم. وهولاي يعلموا ما قلت انا.,لم تسالنا سل الذين سمعوا اا شا كلمتهم وهولا يعلموا ما قلت انا,لم تسالنا سل الذين سمعوا اا شا كلمتهم وهولاا يعلموا ما قلت انا,61,62,61,62,61.5,98.38709677419355,98.38709677419355,99.1869918699187,94.5443328045126,61,0,1,0
1141,John 18:22,26876,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),فلما قال هذا لطمه احد الخدام كان واقف هناك وقال له هكذا تجيب راس الكهنه ⦿,فلما قال هذا لطمه احد الخدام كان وقف هناك. وقال هكذا تجيب راس الكهنه.,فلما قال هذا لطمه احد الخدام كان واقف هناك وقال له هكذا تجيب راس الكهنه,فلما قال هذا لطمه احد الخدام كان وقف هناك وقال هكذا تجيب راس الكهنه,71,67,67,71,69.0,94.36619718309859,94.36619718309859,97.10144927536231,90.16186672272441,67,0,2,2
1142,John 18:23,26877,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),وان يسوع قال له ان كنت بيس ما تكلمت فاشهد على البيس وان كنت نعما تكلمت فلماذا تضربنى ⦿,وان يسوع قال له ان كنت بيسما تكلمت فاشهد علي البيس. وان كنت نعما تكلمت فلماذا تضربني.,وان يسوع قال له ان كنت بيس ما تكلمت فاشهد علا البيس وان كنت نعما تكلمت فلماذا تضربنا,وان يسوع قال له ان كنت بيسما تكلمت فاشهد علا البيس وان كنت نعما تكلمت فلماذا تضربنا,84,83,83,84,83.5,98.80952380952381,98.80952380952381,99.40119760479041,89.36221074775293,83,0,1,0
1143,John 18:24,26878,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),فبعث به حناس مربوط الى قيافا راس الكهنه ⦿,فبعث به حِناس مربوط الي قيافا راس الكهنه.,فبعث به حناس مربوط الا قيافا راس الكهنه,فبعث به حناس مربوط الا قيافا راس الكهنه,39,39,39,39,39.0,100.0,100.0,100.0,100.0,39,0,0,0
1144,John 18:25,26879,A,A,Sinai ar. 97 (A),Sinai ar. NF Parch. 7 (A),وكان سمعان بطرس قايم يتسخن ⦿ فقالوا له لعلك انت من تلاميذه انت ⦿ فكفر ذلك وقال لست انا ⦿,وكان سمعان بطرس قايم يتسخن. فقالوا له لعلك وانت من تلاميذه انت. فكفر ذلك وقال لست انا.,وكان سمعان بطرس قايم يتسخن فقالوا له لعلك انت من تلاميذه انت فكفر ذلك وقال لست انا,وكان سمعان بطرس قايم يتسخن فقالوا له لعلك وانت من تلاميذه انت فكفر ذلك وقال لست انا,82,83,82,83,82.5,98.79518072289156,98.79518072289156,99.39393939393939,93.70408463120775,82,0,1,0
1145,Matthew 16:1,23742,A,A,Sinai ar. 97 (A),Vatican Borg. Ar. 95 (A),فتقدموا اليه الفريسين والصدوقين يجربوه ويسلوه ان يريهم علامه من السما.,فتقدموا اليه الفريسين والصدوقين يجربوه ويسلوه ان يريهم علامات من السما,فتقدموا اليه الفريسين والصدوقين يجربوه ويسلوه ان يريهم علامه من السما,فتقدموا اليه الفريسين والصدوقين يجربوه ويسلوه ان يريهم علامات من السما,69,70,69,70,69.5,97.14285714285714,97.14285714285714,97.84172661870504,96.35864490723826,68,1,1,0
1146,Matthew 16:2,23743,A,A,Sinai ar. 97 (A),Vatican Borg. Ar. 95 (A),اجاب فقال لهم اذا كان بالعشى تقولون صحوا لان السما محماره,اجاب فقال لهم. اذا كان بالعشي تقولون صحوا لان السما محماره.,اجاب فقال لهم اذا كان بالعشا تقولون صحوا لان السما محماره,اجاب فقال لهم اذا كان بالعشا تقولون صحوا لان السما محماره,57,57,57,57,57.0,100.0,100.0,100.0,100.0,57,0,0,0
1147,Matthew 16:3,23744,A,A,Sinai ar. 97 (A),Vatican Borg. Ar. 95 (A),وبالغداه اليوم شتا لان السماه؟ محماره كمده اما وجه السما فتحسنوا تقضوا واما علامات الزمان فليس تستطيعوا.,وبالغداه اليوم شتا لان السما محمره كمده. ما[corrected to اما] وجه السما فتحسنوا تقضوا واما علامات الزمان فليس تستطيعوا.,وبالغداه اليوم شتا لان السماه محماره كمده اما وجه السما فتحسنوا تقضوا واما علامات الزمان فليس تستطيعوا,وبالغداه اليوم شتا لان السما محمره كمده ما وجه السما فتحسنوا تقضوا واما علامات الزمان فليس تستطيعوا,102,99,99,102,100.5,97.05882352941177,97.05882352941177,98.50746268656717,87.06674589027531,99,0,3,0
1148,Matthew 16:4,23745,A,A,Sinai ar. 97 (A),Vatican Borg. Ar. 95 (A),ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبى. فتركهم وذهب.,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبي. تركهم وذهب.,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبا فتركهم وذهب,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبا تركهم وذهب,75,74,74,75,74.5,98.66666666666667,98.66666666666667,99.32885906040269,99.55555555555556,74,0,1,0
1149,Luke 15:11,25668,A,A,Sinai ar. 97 (A),Vatican Borg. Ar. 95 (A),وانه قال انسان كان له ابنين اثنين,وانه قال انسان كان له ابنين اثنين ◦,وانه قال انسان كان له ابنين اثنين,وانه قال انسان كان له ابنين اثنين,33,33,33,33,33.0,100.0,100.0,100.0,100.0,33,0,0,0
1150,Luke 15:12,25669,A,A,Sinai ar. 97 (A),Vatican Borg. Ar. 95 (A),فقال الشاب منهم للاب يابتاه اعطينى ما يصير لي من قسم الغنا فقسم لهم العمر,فقال الشاب منهم للاب يابتاه اعطينى ما يصير لى من قسم الغنا ◦ فقسمه لهم العمر.,فقال الشاب منهم للاب يابتاه اعطينا ما يصير لا من قسم الغنا فقسم لهم العمر,فقال الشاب منهم للاب يابتاه اعطينا ما يصير لا من قسم الغنا فقسمه لهم العمر,73,74,73,74,73.5,98.64864864864865,98.64864864864865,99.31972789115646,98.86461804270024,73,0,1,0
1151,Luke 15:13,25670,A,A,Sinai ar. 97 (A),Vatican Borg. Ar. 95 (A),وبعد ايام قليله جمع كل شى الابن الشاب وسافر الى بلده بعيده وهناك بذر ماله عايش شاطرا ⦿,ومن بعد ايام قليله جمع كل شى الابن الشاب وسافر الي بلده بعيده وهناك بذر ماله عايش[or عابس] شاطرا,وبعد ايام قليله جمع كل شا الابن الشاب وسافر الا بلده بعيده وهناك بذر ماله عايش شاطرا,ومن بعد ايام قليله جمع كل شا الابن الشاب وسافر الا بلده بعيده وهناك بذر ماله عايش شاطرا,84,87,84,87,85.5,96.55172413793103,96.55172413793103,98.24561403508771,83.37438423645321,84,0,1,2
